sku,filename,human_classification,allowed_to_change,sha256_before
CRMTP-M306D-2AV,CRMTP-M306D-2AV.png,acceptable variation,False,8acd132ee600ab652f0e222fa6e4cc7d33a32d9a4773bb4b3d72b2ddfeea517a
CRMTP-M306D-1AV,CRMTP-M306D-1AV.png,acceptable variation,False,dc66f715f4406b07891cba6c587842ec0da8fa220b2b35bd7543f59b7e3d0c42
CRDW-9052-2VDR,CRDW-9052-2VDR.png,acceptable variation,False,2c19e2d74aa3d01f366557b583944614135a4dcdf3251da6a6b7c90a5b809b30
CRGMA-S140PG-1A,CRGMA-S140PG-1A.png,acceptable variation,False,4793122b72f90ad5031d51b2a5e6e60b528215861770942d9a2915129ae27c40
CRAQ-800EG-9A,CRAQ-800EG-9A.png,acceptable variation,False,61446e2a635e342edf0ef844f5be32a41d76ef288c3b0999c6ab202e6d57de82
CRDBC-611-1DF,CRDBC-611-1DF.png,true failure,True,3b7fbd6d35ec76088ad225db6136707c877526ef16695d5080a993f33567a961
CRBGA-15K-7A,CRBGA-15K-7A.png,acceptable variation,False,2b90da389ffd01b9a7399d5ef19df6001b2b241d8e9f51b511b8d829fc70a2e7
CRA168WEGB-1B,CRA168WEGB-1B.png,true failure,True,4b3d5a6a9eb0b50ea766bfdc9c420bf090d04e2fbda2b58dea6e8295a0cccc9e
CREFV-160D-4AV,CREFV-160D-4AV.png,acceptable variation,False,404c891689f6d70dc20627ec77319f6c98e80b0d3c3d65467c0e3b0dd47df92f
CRGA-100BEG-1A,CRGA-100BEG-1A.png,acceptable variation,False,4e761dd9cc9fed589136519ddad475946b0a7dad9945853185103786077ff910
CRMTP-B215D-2AV,CRMTP-B215D-2AV.png,acceptable variation,False,0398d87e8bc29f43aed8a22a0fdf05776da3ee7ffd84f58489944298a4797723
CRMTP-B190G-9BV,CRMTP-B190G-9BV.png,acceptable variation,False,6a0533051d4edeaf6f218c97d159fe448f8e097d3174e491d44f63671255b163
CREFV-160D-2A,CREFV-160D-2A.png,acceptable variation,False,efce16380b8461720dfb70cb84e9b6afb8623b704a773f67afc486b7df1e8324
CREFV-160D-1A,CREFV-160D-1A.png,acceptable variation,False,60ca6336b23c39672f360532555ff1782eeabc5d96d5717b0ab67990b66a7093
CRGMD-B300SC-4,CRGMD-B300SC-4.png,acceptable variation,False,54117d73d5e75f101c700aff2820b9c9c7bae7eb3e68d30dc63774f484e9d0f0
CRGMD-B300-4,CRGMD-B300-4.png,acceptable variation,False,2bbfbf0bd4f0001ad3a8c169233e0e9e02baf8df9ab3ca55d599642e422a8682
CRGMD-S5600NC-9,CRGMD-S5600NC-9.png,true failure,True,7390cf0693c7673f782d92cd7f497f71693361d65c2d7a9f84dddda399e6b2e0
CRGMA-S2100NC-4A,CRGMA-S2100NC-4A.png,true failure,True,16062ef5dbbfafb102e3f5c75942dc1bcacf2f293805f45d4705ef7223a5dc59
CREFV-650D-1A,CREFV-650D-1A.png,approved,False,f887272f3eaf7da00c2cf52fd688247d07c4b0570799ba9507b5d09550b9ce0f
CRBGA-15K-6A,CRBGA-15K-6A.png,approved,False,e10998a7901d5c04d0b3275abd7e333da333f611b92181f66fa9dc4b05eae176
CRGMA-S140PG-7A,CRGMA-S140PG-7A.png,acceptable variation,False,c5171da985e4eb367eae89afa7ea420650b8bd982719079526e5a99678d7ebcb
CREFV-160D-7A,CREFV-160D-7A.png,acceptable variation,False,de15135e92d7510cf73e57af4e41e59909301c8f0ed82169d7bae7169b44f5e6
CREFV-160D-3A,CREFV-160D-3A.png,acceptable variation,False,ddd5992d45aef4219bfaa7eb651336f0e9a5e3c2fe6834f75ec60781a34d52d5
CRABL-100WEG-9A,CRABL-100WEG-9A.png,approved,False,17a0af3487c2bb9f2d858bd666ca655157dcbf0980412ca2464a3837bb84f93d
CRF16477-1,CRF16477-1.png,acceptable variation,False,e9d5ed86acd67b558fe2ecfe54b1a5170a14154d9bd54fd028ef4b7fa68a1509
CRA130WEG-9A,CRA130WEG-9A.png,acceptable variation,False,e6b05b27210dc06d21280397b0d7ef3b2309e1a071b5c04683a7d275411c8547
CRAMW-880D-9AV,CRAMW-880D-9AV.png,acceptable variation,False,f131a3f19dcc3a5bead4e5db5c8dd38c5e1db372f8abd58d3e49f165e8d57b06
CRAMW-880D-2A1V,CRAMW-880D-2A1V.png,acceptable variation,False,c357e7e8bcfe544f349c3f919b4e9b8bc32dc288a695d6aed136713638d3bde7
CRMTD-125D-3AV,CRMTD-125D-3AV.png,acceptable variation,False,33d81e90a975e6a26b1e7d3cef212abe9cb5f804c474e58352f569c9c3bfa96b
CRGD-010BEG-1,CRGD-010BEG-1.png,acceptable variation,False,7cd5d347e11fa1b20f344e6d92280e8d267cd83be8f55cdf9c91b998e842c18e
CRGA-700BEG-1A,CRGA-700BEG-1A.png,acceptable variation,False,f9e8e5486735670b0567d9d6b48ae6de95f0d97eb273a46d1116c54f1a1f7fbe
CRMTP-B190SG-9BV,CRMTP-B190SG-9BV.png,acceptable variation,False,97d64d167be8792e8675f155f1a8868018f5f8d68717121d221e60d3de4647fd
CRRF913AMW-880D-1A,CRRF913AMW-880D-1A.png,true failure,True,00efaf4d748654d806d673543baed1152ffc692e158d6016b21d84eae6f1b581
CRMTS-115D-8AV,CRMTS-115D-8AV.png,acceptable variation,False,95a8515cf6e83133c3ac770d30bb9fc786f22ac135b96e887987cbfa17208ac1
CRMTS-115D-7AV,CRMTS-115D-7AV.png,acceptable variation,False,727e8ad076c2c909c35ddb6ea1b77d95196bfcae046274008d3f05776df93c94
CRMTS-115D-1AV,CRMTS-115D-1AV.png,acceptable variation,False,bd151664823d01ffa02ce76bb00bea4ab8fec3dc5bfc667186b2fed5711512b5
CRMTP-B185B-7AV,CRMTP-B185B-7AV.png,acceptable variation,False,47c1a2d1c36f783de248235c1b9a89bb7236c717e5e1b1ec546239f0058b499a
CRMTD-125D-7AV,CRMTD-125D-7AV.png,approved,False,5ad286c88859cf0cde45d71f4ef7c67d45810bd4a3472447cf20de26fc0b2fa2
CRMTD-125D-2A3V,CRMTD-125D-2A3V.png,approved,False,13b5d2231ecba61969dc1a30af1f65f588d37c37e0d3b935e92deab81ca80cd0
CRMTD-125D-1A3V,CRMTD-125D-1A3V.png,approved,False,424e2ce023facd2effa5c63a9948896f2102447bc9ec921f3f9c2ef378dd5665
CRMDV-107D-8AV,CRMDV-107D-8AV.png,acceptable variation,False,7da414192d88b3ba401401b454ad7b2c96eab632f711e33a1c8f81c3c5dd3dd1
CRGMA-P2100BB-1A,CRGMA-P2100BB-1A.png,approved,False,cc28035c4980ba81a28ed86ac421309ea304fc079011abecca6bafc8403e02ee
CRBGA-10D-2A2,CRBGA-10D-2A2.png,acceptable variation,False,3b304ddf9c3eb2a62a805fa323834a7e4afd1f98bc98b0bafb1ae18c78384398
CRMDV-107D-1A2,CRMDV-107D-1A2.png,acceptable variation,False,e4e9aab99ed6c39d3ef347e379e2c720f49073ddc68aaa64b5243b5b22e4c0da
EAMDV-106B-2A,EAMDV-106B-2A.png,acceptable variation,False,6f235faadb14a4a76949b67907264268b3b34c602584df45bfb5669b5ab0cbc9
EATRT-110H-1A,EATRT-110H-1A.png,acceptable variation,False,bb1e671e2ba865fa65ad4df8d6c0e17d5989f675f70f0064ca935a9180ff731e
EAMDV-106B-1A1,EAMDV-106B-1A1.png,acceptable variation,False,122710835acf5868e7f6c2b00c42f407052b30bb7d878877170d1ddb322b6059
EAMDV-106G-1A,EAMDV-106G-1A.png,acceptable variation,False,98f890b3a3519850dc80a0cebe43e42d7c10b7a46b225dfb5681039c827b4fae
EAMDV-106DD-1A2,EAMDV-106DD-1A2.png,acceptable variation,False,181f10b040443c659b01d3fec2081c9a91879b16f8febe20ec082e8217850ffc
EAMDV-106-1A,EAMDV-106-1A.png,acceptable variation,False,3451c4b82053fa44e0c3083184da49ab421b9eb9531400fd9cbaf484463e67a1
CRRF385MTD-130D-7AV,CRRF385MTD-130D-7AV.png,acceptable variation,False,434b7124906065d66b6f56f92b81b108c38ed8620e2b4f030d0d6bfb5b16ea1a
CRMTP-E515D-8AV,CRMTP-E515D-8AV.png,acceptable variation,False,2d69a78336480caff396d7e02cd56efa9aae7757738be9fa8329b6aef54e8261
CRMTP-E515D-2A1V,CRMTP-E515D-2A1V.png,acceptable variation,False,2d92943528da7d98c5fafe238b7328096fa2887135bf4cacbe780153ed375e6d
CRMTP-E510D-7AV,CRMTP-E510D-7AV.png,acceptable variation,False,5a2e7149eb2583eacb52ca40fdfe73013852855b65cbaacd2b53e01b3e834343
CRMTP-E510D-1A1V,CRMTP-E510D-1A1V.png,acceptable variation,False,045b293a5724bf1ee79b6bf960e34225ef4a2fc3200e6634b7ebfd5df3552d2e
CRMDV-10D-1A2,CRMDV-10D-1A2.png,acceptable variation,False,b10ae2b5a9d21b89155ae17d353f49a98fa187c54a997fa17a3c438f3a61ebfd
E4971850742333,E4971850742333.png,true failure,True,b773590083ce5b8ca2efe4a07fc6739c3319ac0b3cd7c12a5101eae32c27217d
CRRF1415LA670WGA-9DF,CRRF1415LA670WGA-9DF.png,true failure,True,ef25b7c0afc9abaf2721dbc53b450d4c8448304ecc20dc720d255cdd2d399fbc
CRRF1412A500WGA-1DF,CRRF1412A500WGA-1DF.png,acceptable variation,False,e6625ee5db9af6c6cc6d45ad6c60c48dc66126714124960efa2d4c27b35aec14
CRMTP-1303DD-7AV,CRMTP-1303DD-7AV.png,acceptable variation,False,62df918c5bb1b68fd61a3ed31e88bb62a200cb18e2193cb983f9d6b0310c9334
CRBGA-10-6A,CRBGA-10-6A.png,acceptable variation,False,9e516be693ba5a93f7cb7829c923ea154a96e628fa035372d5a1e65bc181635d
CRMTD-140D-2AV,CRMTD-140D-2AV.png,approved,False,d22907515d37d242871399d2bfd8fe0ab51216cdac89b0d55afcb42a8d1890f5
CRMTD-140D-1AV,CRMTD-140D-1AV.png,approved,False,a9a617829b3246b1a66d599d8ce917107d354c0f703d14dd47539b7edf289f13
CRMTP-E735D-7AV,CRMTP-E735D-7AV.png,acceptable variation,False,99c1aca92950619b531ad3b9957d7197280e4001d1235d87a19dee08e4372c20
CRAMW-870DA-2A2V,CRAMW-870DA-2A2V.png,acceptable variation,False,55d9e717b640cc34dcb95104fedcdbfc98f473614b05633464ff33dcf002335f
CRABL-100WE-1A,CRABL-100WE-1A.png,approved,False,8817b541d91e17c35e3084fa07ddbff1d6a68d3ed9b9be310099b4ed2b88a87d
CRMTP-B145G-9AV,CRMTP-B145G-9AV.png,acceptable variation,False,e10728c3a46deb092d4fa8f4b121e3b37c74b5f1893947bedb522e970b35488f
CRAQ-230A-2A1,CRAQ-230A-2A1.png,acceptable variation,False,6886566c1696369dce3e74862925e022a7c0df29d80db9ccd4c8e235176c2814
CRDW-5600RL-1,CRDW-5600RL-1.png,approved,False,21d85260e9a7afa333bbf0b5a3f47b8e4c6454c9a7a35454569c4dbf26297ee4
CRGMD-S5610PP-4,CRGMD-S5610PP-4.png,approved,False,eff998b99d5b291e5f8076ab5e18b4855972a6e92bd9e736f9c9dd485c99d6bd
CRMTP-B146D-7AV,CRMTP-B146D-7AV.png,acceptable variation,False,65f7239727e82a057d5c2a41274086b458bc42c59190bf59a07b61e333850380
CRMTP-B146D-1AV,CRMTP-B146D-1AV.png,acceptable variation,False,ce5efdd4b6a7bb40ff9a67b46505c438b5e19cd1e829e0a22690f74081f62cee
CRMDV-10D-1A1,CRMDV-10D-1A1.png,approved,False,7ea86820216f16461d50294f6e3ba5fd408de0897bea9ec6707832159d726f67
CRCA-500WE-1A,CRCA-500WE-1A.png,acceptable variation,False,acdd7a1b5cf8e0844995c4b3d26ff2ee7ad14678a157a0d9d99d62c39f1980ba
CRMTD-135D-2AV,CRMTD-135D-2AV.png,acceptable variation,False,2e7b14378d7f958088650b64637604feea6e6d89a8834b4a7a0430413afe5700
CRMDV-107D-3,CRMDV-107D-3.png,acceptable variation,False,4fd8fa2fa1662e172f6dbf56ebbb64400c9c8c2b161dbff6e2d77f9e24062998
E4971850965169,E4971850965169.png,true failure,True,5d276e79b5e9a7fd01e0c27269125c85de824bf9db809b4e680404abf5a7db42
CRMTP-B145SG-7AV,CRMTP-B145SG-7AV.png,acceptable variation,False,055e62d4ddcb2b433d6d253072bc9d914f12e7a094fac142d2d6d1114b563b10
CRMTP-B145SG-1AV,CRMTP-B145SG-1AV.png,acceptable variation,False,ac3fdeaca77a3523db8055783f2bf5d0dfa692d7f21def2dceb9b326de21ed0f
CRAQ-240EG-9A,CRAQ-240EG-9A.png,acceptable variation,False,627860d05429b746cc4c2feaae881dcf53fbf31b6185f59c6956ad28e10138e7
CRMTP-1370G-1AV,CRMTP-1370G-1AV.png,acceptable variation,False,4c95b14ae75af391e43593ab2cdda4e12be2c71f5ca6a877730a49464bb0bd61
CRMDV-107D-7AV,CRMDV-107D-7AV.png,acceptable variation,False,97ecb01056cce736bf4e0d809dd93e64edf095e3357383f631f6ab3fdc17570a
EASGW-100B-3V,EASGW-100B-3V.png,acceptable variation,False,4c7f07d0d0b2195fac64a19b03c705f82a0a6389343da2eac95bc72f1a347747
EASGW-100-1V,EASGW-100-1V.png,acceptable variation,False,9d62603d70785283178e931b203fad54880c0cc0cd2e55306fa79e5281c8c445
CRA130WE-7A,CRA130WE-7A.png,acceptable variation,False,0cf7054abb610907094da624abaf7c93cfdc4292b0e170223a7dda1c2b541a1c
CRA159WEVJ-7,CRA159WEVJ-7.png,acceptable variation,False,0e79a0ba38fb9d41f5b42dbbd7aa2e584dde2ed84f23c494d3cdeeaf54781e5a
CRA159WEVJ-2,CRA159WEVJ-2.png,acceptable variation,False,3a81f4a6449e92dcf6b846b333730391283de1450b42bbbca324edc6ff2a9782
CRMTP-VT05D-7E,CRMTP-VT05D-7E.png,acceptable variation,False,6bcbb7e7a9409eb34b0140746e48aeb1dff62ea5e2dffc6968ec261e19ae7b22
CRMTP-VT05D-2E,CRMTP-VT05D-2E.png,acceptable variation,False,0054083319787ff8a9f835c944db1116142bbab0c7dacb2124add83e122c65c6
CRMTP-VT05D-1E,CRMTP-VT05D-1E.png,acceptable variation,False,60ce83643def349933bfe5b83965bbde24ea3568a6745300c3916ecd2a7b1980
CRAQ-230EGG-3A,CRAQ-230EGG-3A.png,acceptable variation,False,9b121c11c70cbd70edd88a947ffc52a3853721516d24ab14be871727a00b80de
CRBGA-10-7A,CRBGA-10-7A.png,acceptable variation,False,a2d6449d05f5e990eea8e758c5e5d09fa4f481682daf0428a519a0d6483c8ccc
CRBGA-10-4A,CRBGA-10-4A.png,acceptable variation,False,e06f50890d81c978f17c5410bc07af05624184c5c026a5abcf854d8cb9d80d06
CRLTP-B166D-2AV,CRLTP-B166D-2AV.png,acceptable variation,False,f18bf32066abe08a52dd98f70fb575da6ec83bf5b61ebc659df5d8f83b14c573
CRA130WE-1A,CRA130WE-1A.png,acceptable variation,False,d4413701fe450ab4969326d9382cd2ec185c7da80a07d6b3a0a41e698ddd394d
CRAMW-870DA-3AV,CRAMW-870DA-3AV.png,approved,False,4f93f121cd85fffb56fbeedd7147e5afa0641b1a3fe44124b12a42ed7b508015
CRAMW-870DA-2A1V,CRAMW-870DA-2A1V.png,acceptable variation,False,03ee5a3c0c74295084df9423a01187a7f89bc15d856ae516adee2a2304c0af84
CRMDV-107D-3A2V,CRMDV-107D-3A2V.png,acceptable variation,False,da40b78347faa33182f0d7af2f60945a274c4af64c35f92cd995a70741b29297
CRMTP-B180D-7AV,CRMTP-B180D-7AV.png,acceptable variation,False,fab97cc8450f228f0a1d8e0bbd4c9d0c00893974267a558897f6725243dce006
CRMTP-B180D-3AV,CRMTP-B180D-3AV.png,acceptable variation,False,f1a32dbf07078711058691ea005088a2bcb705be1dda9542453ac9cba47195f6
CRMTP-1374D-7A2V,CRMTP-1374D-7A2V.png,acceptable variation,False,47e0f1e95aca3addaa7effa765e5e4ceecf71f1cf0e73f1ed39b930869c5d44e
CRMTP-1374D-2A3V,CRMTP-1374D-2A3V.png,acceptable variation,False,68f653d025a9242e70c433d76305dcc6cc9bb279365b87d980863580ea356081
CRMTP-1374D-1A3V,CRMTP-1374D-1A3V.png,acceptable variation,False,965d3873b2f40bf84f7005844386d9614f3e7d1ccf8d986d320f3b2593176dda
CRRF1227AQ-800EG-9A,CRRF1227AQ-800EG-9A.png,acceptable variation,False,ed4fbf16703f2998e0cc1dbd94ea8e80fa1632a80d696ba6b237f7bd73f7e6e7
CRMTP-VT03D-1B,CRMTP-VT03D-1B.png,acceptable variation,False,985ad98a0e3f73fd35f0ef27f68c6a38c7438fa6d27905e284fbdd9819411c52
CRMTP-1370D-7A2,CRMTP-1370D-7A2.png,true failure,True,a74bf19e97c3ce9ca693885c6143d35d4f56632630dcc85a4f08cfb3b7ade9f8
CR50218PPN607,CR50218PPN607.png,acceptable variation,False,af235ecea721c8407b060fdf0d21fb7e59fe39e21b1af7aad547dd105106bf2f
CRMTP-B140D-7A,CRMTP-B140D-7A.png,approved,False,c6692488594e58a79172aac132019a32fcc0e818bf3d7c9a438101281bd96cbb
CRMTP-B140D-2A,CRMTP-B140D-2A.png,approved,False,751bfc7b3d8b16e6e063bae946a4947bdc33bfcee26aa015b58833fbb71a0e56
CRMTP-B140D-1A,CRMTP-B140D-1A.png,approved,False,dc9c90fee633992408ec7967603c3ed92132ec4bcd609cade96fc76d1e9a22b2
CR50218SPN607,CR50218SPN607.png,acceptable variation,False,baf339e225ca54da991c4079ac8ddaba5e75f083871998ee0ffc406d4478c096
CRMTP-1303DD-1AV,CRMTP-1303DD-1AV.png,acceptable variation,False,a1e20b4c07bbd042c4b899acea70f5d56bb827ce2be72bd3ecec722bcafadecc
CRA168WEPC-7A,CRA168WEPC-7A.png,acceptable variation,False,3f4c3206fb86cffac5b83cb8c0f9ce95c293415d1af65f17751ad384e0bfc51b
CRMTP-B180D-2AV,CRMTP-B180D-2AV.png,acceptable variation,False,9465e26b9efbc1c8896d6b2165757f3fb0faacdebbc8da79350ecb871bae6566
CRMTP-B180D-1A2V,CRMTP-B180D-1A2V.png,acceptable variation,False,5ebe14e05ec630b9f38cf058b566eb4bce2d05bafad853fe595bb74a03642bfe
CRMTP-B180D-1A1V,CRMTP-B180D-1A1V.png,acceptable variation,False,e42912a9dd4a2321e51e5bd4c7b9ac7d21680f31fac0ee0a73dddf1b04fc093c
CR40218CBN107,CR40218CBN107.png,acceptable variation,False,9fa7a7e75f1d3ab3b3a2c7c9a7bce5ab9b5e5ed6512e4557ff4697fcf7cb9ab6
CR40218SPN607,CR40218SPN607.png,acceptable variation,False,4c17d8a75c9ab9ffb0d629424da45322714eed95c4591df50180bfa8cd6ac9b2
CR50218CBN107,CR50218CBN107.png,acceptable variation,False,6c8c6f713cd90e57626a18bc69e6f63efe59dd09a58c3d50c46917bcc156dbc1
CR00135CBN111,CR00135CBN111.png,acceptable variation,False,d24c1815c8c12950de8da5bfa46c333f2c523b646f7bbb41d375b58db109d21d
CRMTP-B145D-4AV,CRMTP-B145D-4AV.png,approved,False,64ab95337460224f09eb3c1e4d114556fe16b0b82d6e4518ea8d6586ac5183dd
CRMTP-B145D-4A2V,CRMTP-B145D-4A2V.png,acceptable variation,False,b369d55b5e8afe6884595fb80bde4a7ae8bbf9102ddfff26bb51a7a8f181a18f
CRMTP-B145D-3AV,CRMTP-B145D-3AV.png,approved,False,60992f6211057aaf726239b98c33fe628e4abe56d7b2e230987c6030860b2aa7
CR00127PPN611,CR00127PPN611.png,approved,False,a7586fba237b4c1583d0ddeea47dfd3b1ff0875a9ccdfb44ca1d05874c23b05a
CRMTP-VD03B-3A,CRMTP-VD03B-3A.png,acceptable variation,False,982ea9581541262b17fffe94bff431d76c861e2927a8033cf1125e6338906c0b
CRMTP-B145D-7B,CRMTP-B145D-7B.png,acceptable variation,False,307cb344eaea82fc2f95c2f9d1491e7c147a310a7721711b23c65c013a34a3e3
CRAQ-240E-7A,CRAQ-240E-7A.png,acceptable variation,False,2c3f7466e9ec39440e24af141216b8dd6890a8831685f27a0546c2412e524e70
CRAQ-230GA-5A,CRAQ-230GA-5A.png,acceptable variation,False,19a25d23d4fabfe98d2645f109577925e4d858160b1d0430f879aa33b051e257
CRA700WEVG-9A,CRA700WEVG-9A.png,acceptable variation,False,3c9701c64ce6c4b3300238e54a8983e0d8038d572b1273a71cf3bdf454b9ef01
CRMTP-1375D-1AV,CRMTP-1375D-1AV.png,true failure,True,5d25db70b07829e90f7fc8093db67fca46ddfe3513ebc53dc3023958b13e82c1
CRMTP-B145D-2A2,CRMTP-B145D-2A2.png,acceptable variation,False,044df602d6ab9360cdaa9b1683420b0315eef9bfc873fa84246ea6672805f3a7
CR90250SBN903,CR90250SBN903.png,true failure,True,327d4be382d00ee78ee1dec6922a6a2383493cdacb8ef95c8b43c0d7a3ffd8a7
CRRF1265A700WG-9A,CRRF1265A700WG-9A.png,true failure,True,84c7ba84ddf40475f2d0afd6b056395d82e815e96fd3b99f3ed3e82e63ecfe88
CR50218STN104,CR50218STN104.png,acceptable variation,False,1842128eb7d4e9c7c74cda3ca8bd7f38c0c56d29d5ae312df9e7a053ab59b2a6
CR50218STN102,CR50218STN102.png,acceptable variation,False,51d406d6c37fc6be228d592fa25199d62a202a6b4448089c96d709e619fc6e21
CRRF1413LA-11WR-5A,CRRF1413LA-11WR-5A.png,acceptable variation,False,3b2364875d5ccc548d1818fc54e4e5be702eedb3cda5888a76f15063fbada447
CR40210GPN107,CR40210GPN107.png,true failure,True,3a5779808f04c985476478907c676d51a767374fef678f147753c45cf22cc8cf
CRUTP-1302PD-1AV,CRUTP-1302PD-1AV.png,acceptable variation,False,6d8a36169141ac114bba4c224375d2d5b011e963309784dd76bb1d86363ec907
CRAQ-240E-3A,CRAQ-240E-3A.png,acceptable variation,False,5253ea4d1f1c66d23ba9082dd6395c2af04e735d65925a351ef8eb7fd4fc6125
CRLTP-1234DS-4A,CRLTP-1234DS-4A.png,acceptable variation,False,f9e375b5e78d384978c99932f13e96f3c05b22c35b55b9dc042afacd5abb7b1f
CRLTP-1234DS-2A,CRLTP-1234DS-2A.png,acceptable variation,False,e5541123c6259801c8734efc0803f7b4002ad17974d342b270ef6a303e31eda6
CRLTP-1302DS-2AV,CRLTP-1302DS-2AV.png,acceptable variation,False,ea603f06400f1d7c20a4954018d1a6ad5c28363622975647ed492920a538dc82
CR40218STN102,CR40218STN102.png,acceptable variation,False,26ab4aaebf507d7ef5ff5c152255a93211282c9719726b5b0973df584d332f0a
CR40215SPN607,CR40215SPN607.png,acceptable variation,False,456907b7a342f0ca7422c06faf9f931b9c9528db9f0598236b66c862c5e1d35b
CR40215PPN607,CR40215PPN607.png,acceptable variation,False,a140b84adfeb495c0142203be47b199a8381ec575073fc671221c09baec837cf
CR50220PPN607,CR50220PPN607.png,approved,False,e2aa01b6d849d2e29f7808e8e903e83849b48ecd5ddefdba996fe13d09bf74f8
CR50215SPN607,CR50215SPN607.png,approved,False,f73fbb0a777051c34bb33a9823f21938942b5aec319c1d438f7f9f0d061ac496
CR50215PPN607,CR50215PPN607.png,approved,False,8cf94078261907f18c0515fbb79acaa06e3494d5011c8dc3174b1caade62d1e1
CR50215PPN601,CR50215PPN601.png,approved,False,e450bbdf63f2e6b341f102f77b260f4f7355a5c9b53fe60d7d9b39c73b954649
CR40220PPN607,CR40220PPN607.png,approved,False,3cc6839b42805147fa378ee62cdc871479d7a3b316cb3e85ccfd8d045618247f
CR40218STN104,CR40218STN104.png,acceptable variation,False,4b49071160be934e658cb4409e9d7ed4764cac709682741f3693eee4718e3ec0
CRMTP-VT04D-1E,CRMTP-VT04D-1E.png,acceptable variation,False,ff0f81c519af7b1c1e608bd9908e42d805fb705ad3e6753db4f7c1e097f4541d
CRMTP-VD03B-2A,CRMTP-VD03B-2A.png,acceptable variation,False,bfcac4976903b59aa5c8e0a32603d376b58dcdfecba2485ee6a1ab3bcebed3a0
CRMTP-VD03D-2A,CRMTP-VD03D-2A.png,acceptable variation,False,ca04b5a8539eb19d8ab757a457752a067c0654d2a1f2570c49fe65acf7fa0cab
CRMTP-1375D-2A1,CRMTP-1375D-2A1.png,acceptable variation,False,a6eabdd6b056ac05c3d5a0bcaf1b32e55fe4cda03c7c78d439ff519881890c7a
CR50229STN803,CR50229STN803.png,acceptable variation,False,f8eda04d1cc243d08d36425e5faab738cbddd035058d9813f0c4ca0f50b27ed0
E889232374659,E889232374659.png,acceptable variation,False,94fb07582e01592c2feeb5c59ddb99734d9e15fecdefd01ea53141c1c8c151eb
CR00127STN111,CR00127STN111.png,approved,False,b3a982e4f85e49f93c2d9b7bfcb5ab300f8eb5b2e650186a9c4264c5af65f8a7
E79767442149,E79767442149.png,acceptable variation,False,d2b699401b66a9c2c24e0fdd00156e113118f9179cbafdcb792b78584812a4be
E889232376592,E889232376592.png,acceptable variation,False,18b38fbca7cb62db279cccc75ef7915d5e53c162f700bf1a1aae756c5496413e
E79767766085,E79767766085.png,true failure,True,ce6d08000b1152ae54d8bfea11138c516ea1d8be68559a364049cf036de5c319
CRMTP-VT06D-7B,CRMTP-VT06D-7B.png,acceptable variation,False,811e68f9e3b30787e676d7f0c99dc6c3e80d5947205d4b86b0fdf7c4589c9169
CRMTP-VT05G-7E,CRMTP-VT05G-7E.png,acceptable variation,False,bacf8311675d9c0f66802f63248f1bf73b5926812f7cc86369ec3d20fbdd2c64
CRMTP-VT05G-1E,CRMTP-VT05G-1E.png,acceptable variation,False,a6728c1b6f48d87525c587580b3f12787f26f3299c66dfa13d6bb328170e9106
CRAQ-240E-7A2,CRAQ-240E-7A2.png,acceptable variation,False,96c4714c89c691b5f140bc90526cebbbc1754bc15b568b0e385c65d6260eb7ec
CRAQ-240E-4A,CRAQ-240E-4A.png,acceptable variation,False,6ed4621015a685689c945f5eef53a1ae85ca8ae6ed43233739538f4f4b19a5dc
CRAQ-240E-2A,CRAQ-240E-2A.png,acceptable variation,False,5aff94515ea5168dfa554829082cc54ccac407abaeb5c04f3c35ad6e04e363a5
CRRF934AQ-230A-1DHDF,CRRF934AQ-230A-1DHDF.png,acceptable variation,False,74aee6329b3fa78332bb7eb6c5bc5d5c9baefb288bd517db57495485c37f1732
CRRF921A700WM-7A,CRRF921A700WM-7A.png,true failure,True,ef1b6fa604c05d6a9fdc9e1f6a8a55f2cfbd974078227b0c113661496cb52cb8
CRLTP-1303DD-4AV,CRLTP-1303DD-4AV.png,acceptable variation,False,ecefc96bd3129aed00b560c4b2ca31fa3d0ad76e598d8295f83e38930c1579d8
CRLTP-1303DD-2AV,CRLTP-1303DD-2AV.png,acceptable variation,False,a6a754c1c6e08ccf6c55a7cfe543b9c27a3551b622ced6f96ce59dc985f62fd7
CRLTP-1303DD-1AV,CRLTP-1303DD-1AV.png,acceptable variation,False,71feb6008568acb1569cf1053e6d809737e4ab0d310b4456b106d91b6f8b6ee6
CRAQ-230A-3AMQY,CRAQ-230A-3AMQY.png,acceptable variation,False,dd41f97aaa0b8f227a188bd9fe40a0fa591e675dd0fca7b581282b1dcfd9eed4
CRA700WEV-7A,CRA700WEV-7A.png,acceptable variation,False,504ecbb2f6dfc94cd216de8280583d2a7ff6866eb352601d90cf64e63165a03f
CRMTP-VD03D-2A2,CRMTP-VD03D-2A2.png,acceptable variation,False,aaaf681aa9bad1c7f6d856dc7614818c842969808b624f31dc94a4be6f14cb83
CRAQ-230A-7A,CRAQ-230A-7A.png,acceptable variation,False,c855cfe32bd2332775eb79c1ca626ad23c20d671ba09b8bc6932ecc6cabfa335
CR50247GGN107,CR50247GGN107.png,approved,False,3c7cc80d932c377bb3f730400bd39c487267f418b20e25bc489282fad8a6d36b
CR50247BZZ106,CR50247BZZ106.png,approved,False,35aa3aeb32aa15fad7f41f13a1f5ed01097f443809c3c4262ddb9ce861819f8d
